Unnamed: 0,created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
169,2011-07-25 13:45:35,False,,1950,48,126,342099030,istanbul,ersinnasuhikaya,2937,False,3312,bot
170,2007-05-04 15:11:22,False,Suzuhito Yasuda 夜桜四重奏、ブーツレグ、デュラララ、デビサバ、ガンダムビルドファイターズ、デジモン、ダンまちなどなど。ガーッと喋って、ピタッと止んで、の繰り返しです。リプライあまり返せず申し訳ないです,2771,198654,1114,5768282,東京都世田谷区桜新町,suzupin,52620,False,4855,human
171,2011-12-28 03:15:28,True,やっとこさ社会にでました成人済。とうらぶゆるゆると。Dグレ/銀魂/うたプリ/ハイキュー/青春×機関銃etc… ついプロはおまけ。 アイコンはゆらたんより。nanaやってますん。https://t.co/8Iptr9NjOh,8433,797,844,448529505,unknown,y66m83h11,164577,False,3157,bot
172,2018-06-13 14:26:10,False,"Developmental psychoneuroimmunology researcher, Postdoctoral Fellow @OhioState, future Assistant Prof Spring 2021 @Illinois_Alma 🧠🦠🐭🐷 & cat mom 🐈 🐈",405,130,215,1006905571994472448,"Columbus, OH",AMAntonsonPhD,154,False,797,human
173,2010-10-15 02:14:32,True,Jane Standford,1250,25,0,202900592,unknown,2PMule_4,1951,False,3596,bot
174,2009-05-07 22:40:55,False,"I like long walks on the beach...and then to be dragged through the sand by an off-road vehicle, and then hurled off a catapult.",6832,2313068,647,38536306,BobSaget.com,bobsaget,2833,True,4121,human
175,2010-04-06 21:51:21,False,"MC. Writer of Black and Yellow. Owner/Executive Chef, Nobu. Architect of Falling Water and Burj Khalifa.",17654,24444,1573,130286723,"Mordor, New Jersey",austintylerro,9160,True,3787,human
176,2017-08-15 22:43:57,False,What do you get when you add a middle-school dropout with an attorney? The Black Law and Legal Lies weekly podcast! Hosted by @iAmDanOnDrugs & @iTellLegalLies.,1813,720,435,897589708162830337,"New Orleans, LA",blacklawpodcast,2373,False,1099,human
177,2014-02-24 13:49:57,True,Currently completing the Specialist Community Public Health - School Nursing Post Graduate course with Tameside and Glossop Integrated Care NHS Foundation Trust,1786,49,247,2362967176,"stalybridge, Tameside",fentonvictoria,474,False,2367,bot
178,2010-07-27 23:57:38,False,....,340,28,407,171705488,"Santiago, Chile",xlPowerS2,163,False,3675,bot
179,2009-09-28 20:56:52,False,"I am a Brazilian mixed martial arts,who has fought both in Japan and United States.I am a former UFC Light Heavyweight and Heavyweight champion.",140,1492643,84,78120081,Brazil,vitorbelfort,15152,True,3977,human
180,2016-08-27 21:41:12,False,"E D D A © Créatif / graphiste
https://t.co/T04CiTAhwR - 
https://t.co/0u42TbTwAN",3032,24,412,769650999942340608,"Orléans, France",CorentinFlatrs,305,False,1452,bot
181,2009-09-30 16:28:40,False,Official Alice Cooper 🔪 Alice’s Band: @BeastoBlanco @RyanRoxie @Hurricanenita @DisVicious1 @Glen_Sobel,1047,837019,25,78644388,"Detroit, MI",alicecooper,2707,True,3975,human
182,2016-08-17 09:10:08,True,HODL,1332,10,36,765838109976190976,unknown,FrolovYulij,1335,False,1463,bot
183,2013-04-01 11:45:00,False,New day = New starting 🏋️,80,23247,18817,1320158370,"El Cairo, Egipto",DIDO_DM,10442,False,2696,human
184,2012-09-19 13:41:55,True,"22 • queer • aries • tcu alum • theatre artist • dreamer • vegan • ACAB or bust • #BLM • lover of music, travel, womanism & sunshine  🌈🌻{ She/Her/Hers }",35315,1033,890,833356976,NYC,HippyHill_,42784,False,2890,human
185,2009-04-09 01:39:26,True,,845,18,27,29885619,unknown,hansome457,1402,False,4150,human
186,2017-06-21 01:52:48,True,"‏لاتخسر قيمتك بـ كلمہ ، ولا تفقد
احترامك بـ زلہ ، ولا تجعل همك في
الدنيا هو حب الاس لك ، فـ النس
قلبهم متقلبہ ، تحبك اليوم     وتكرهك غداً ♡",25,0,0,877343511858692096,unknown,pqcwgttzhfhjd31,197,False,1155,bot
187,2012-12-22 14:59:44,True,libera e antifascista,1074,104,278,1028654280,Allegra e ottimista,pasala15,6216,False,2796,human
188,2012-11-25 23:38:49,False,,12236,350,255,970982604,"Nova Friburgo, Brasil",tauanegarcia_,15108,False,2823,human
189,2009-05-26 21:45:04,False,"Looking for what's next in my life.  Former: webOS developer, Game programmer, Poker player, Bassist, retail manager",3107,1032,1573,42730704,Michigan,ekdikeo,39389,False,4102,human
190,2015-01-07 00:30:46,False,la/htx 4L 🤞🏼♥️ . Cole Alexander ♥️,41497,707,956,2961704150,mind yours.,ashleyrosefvr,57812,False,2051,human
191,2009-10-28 02:12:04,False,Life’s too good to be pessimistic.,22,205,516,85722328,America ,EthanJestal,4916,False,3948,human
192,2012-02-19 20:37:16,False,"Philly-born, Chicago-based freelance storyteller. Asst. Engagement Editor @14eastmag. Board @spjonadepaul. @CHIdocumenters stan. she/her. DM for Signal.",13140,4625,1232,497288416,"Chicago, IL",delvecchiograce,4040,False,3103,human
193,2011-11-02 21:47:01,False,Scientist/Secret Genius Inventor/Singer/Actress/Writer/Designer/I Have Powers I'm Sweeter Than Bee Pollen.I'm So Deep Bound Volumes Are Needed.,6102,1147,33,403703016,United States,Imapioneer,2953,False,3212,bot
194,2011-06-20 06:15:59,True,"#CARTACANTA - IL QUIZ
Il nuovo programma con @marcotravaglio e Selvaggia Lucarelli
👉 Ora disponibile su https://t.co/7xWF4V099U",54,1593317,79,320603385,Roma e Torino ,marcotravaglio,13301,True,3348,human
195,2012-10-14 12:29:54,False,"US Army Combat Veteran. Apologetic Former Trump Supporter, Former Conservative Republican, Liberal Democrat. Jen Fanton’s boyfriend. #BidenHarris2020",351025,178326,8184,880018682,"Palm Bay, FL",davidmweissman,225421,True,2865,human
196,2009-04-06 00:02:55,True,,1928,111,282,29099266,Afghanistan,mottdrizzle,964,False,4153,human
197,2011-10-29 06:58:30,False,Dishonoured thirty seven years ago in the back of a moving car. Freedom always comes at a price.,205,429,1609,400557314,👣Indus Valley👣🇮🇳👣🇬🇧,jassi_kbr,35432,False,3217,human
198,2015-11-23 01:26:24,True,Blogger \ Fitness. Waiting you at https://t.co/xYvUS9Z6W0,374,37,29,4328785158,unknown,616086499Yyn,85,False,1731,bot
199,2017-06-21 04:14:09,True,,15,1,0,877379085214679040,unknown,wzagotbyldelw11,162,False,1155,bot
200,2007-03-28 06:01:33,False,"Eating pixels, crapping fun. If the Pin It button is busted, blame me. Other things to blame on me: @Speculations and z-index:8675309.",13688,3652,4984,2622731,Runnymede Poultry Farm,kentbrew,33721,False,4893,human
201,2011-07-08 13:03:34,False,,757,75,285,331613467,Kenya,SethNoma,1313,False,3329,human
202,2012-11-19 09:34:43,False,LIlle osc,1210,13,37,957089052,hazebrouck,laboulett,1513,False,2830,bot
203,2015-01-18 19:21:14,True,,4367,240,189,2984510759,unknown,rosafiore13,10414,False,2039,bot
204,2011-12-18 09:15:38,False,,10,744733,10,439878961,Cairo,Mohamed_Habib_T,13209,False,3167,human
205,2009-03-29 23:03:28,False,Director • Producer • Choreographer • Fashion Designer • Trendsetter https://t.co/tAaVWVeko9 ◉ Live Your Life. That's an order! ◉ @BrianSaysBFree #BFreeGlobal,7717,148171,3007,27526457,Los Angeles,brianfriedman,18612,True,4160,human
206,2012-10-22 01:47:38,True,دكتوراه في الخدمة الاجتماعية - مهتم في الاحصاء الاجتماعي -حساب شخصي -,792,18800,7283,896533819,الرياض,abo_slmann,22976,False,2858,human
207,2011-08-07 21:21:01,False,"Mom, Girlfriend, Foodie, Chocoholic who doesn't understand the concept of decaf....",14443,48,303,350487871,"Goshen, KY",RobynB423,4760,False,3299,human
208,2010-03-15 10:26:39,True,"Christian,son,brother,cousin,nephew,husband,father,friend,writer,loverofbeauty,creativity,originality",2378,41,341,123209023,Oklahoma,MrDesBrown,3453,False,3810,bot
209,2009-06-06 07:40:05,False,Parody Account,296,1155477,557,45090120,"Long Beach, CA",vincestaples,2334,True,4092,human
210,2014-04-15 02:22:31,False,"Making each day count!
 #nnps
#vapta
#afsp",3465,194,339,2444756300,unknown,Lu_moments,659,False,2318,human
211,2008-03-16 11:41:49,False,"ITV (pol ed), Speakers for Schools (founder), writer (WTF), Hospice UK (vice pres), Arsenal (East Stand), Peston (as in #Peston show, 10.45pm Weds). So?",159,1119498,1439,14157134,unknown,Peston,26980,True,4538,human
212,2008-05-07 01:02:30,False,"Feminist-in-Residence @Google @WomenTechmakers Supporting 200,000 #womenintech. Advisor @ArabWIC. Angel investor. Doula. She/Her.",15559,19985,1098,14681449,"Nueva York, USA",nataliaenvy,6200,False,4487,human
213,2018-03-01 21:32:20,False,"A comic about a secret organization and their fight against injustice and corruption, coming soon to Kickstarter!",21,8,91,969324483185119232,The City,VeiledComic,26,False,901,human
214,2018-04-07 14:37:40,True,"Not all bloated, orange, tiny handed predators are bad. I saw one mass extinction occur, and I am trying to prevent another.",367,336,127,982628478284595200,"Pensilvania, USA",PhillyTRex,1241,False,864,human
215,2017-03-07 22:12:47,True,#stayathome,16916,467,320,839237419815796736,tri-state area,favjerseygal,16214,False,1260,human
216,2011-06-21 14:04:51,False,It only seems longer.................. #NastyWoman #VoteByMail #AmericaOrTrump,26640,11630,11668,321389968,"Williamsburg, VA",yieldcurve23,85246,False,3346,human
217,2009-02-26 15:35:33,False,"Social media addict, wife to a rockstar, mom to 2 girls and news junkie. All snark is IMHO.",9875,2126,2067,22021524,"West Chester, PA",telesara,25797,True,4191,human
218,2011-05-23 22:29:11,False,"THE WORLD FAMOUS FRUIT LOOP LAS VEGAS! We are a diverse cross section of GAY/STRAIGHT nightclubs, bars, restaurants and more! Everything from PUNK ROCK to DRAG!",2362,424,0,304088468,"Las Vegas, NV",fruitlooplv,8028,False,3375,bot
219,2012-02-01 08:47:46,False,バーレスク東京オフィシャルツイッターです。外部出演、常設劇場のお得な情報を発信していきます。バーレスク東京所属のタレントとの直接仕事依頼は禁止にしてます 仕事依頼はこちらかHPの問い合わせからお願いします。,14909,52874,23130,480249240,東京都港区六本木,burlesque_rpg,16488,False,3122,human
220,2016-08-16 21:18:51,True,we 3 bitcoin 3,1332,15,28,765659108854857729,unknown,venedimnikolae2,1332,False,1463,bot
221,2009-06-25 08:57:23,False,#Playboy Playmate turned Photographer• Unrelenting Optimist •Writer• MMA Enthusiast •Media Production• Chronically Curious •Bachelor of Science in Psych• ENFP,16113,232638,4044,50595242,"Los Angeles, CA",JessicaVaugn,44079,True,4073,human
222,2008-09-12 08:31:00,False,Preorder my new book: #PROFESSIONALTROUBLEMAKER: The Fear-Fighter Manual! NYTimes best-selling author of I'M JUDGING YOU. Podcast: @RantsRandomness.,9620,226230,1500,16254381,Zamunda (I'm the Kween to be),Luvvie,27336,True,4359,human
223,2012-09-21 04:55:31,False,,13744,372,277,837027265,unknown,markp____,20772,False,2889,human
224,2013-01-28 04:14:57,False,Inside the outsider,3589,109,0,1126958532,"Newberg, OR",KayMoneySto,7127,False,2760,bot
225,2009-05-07 22:42:33,False,(“2018 2X GRAMMY Nominated”) An astonishing husband & wife duo: The Baylor Project feat. Jean Baylor and Marcus Baylor,3757,3800,1017,38536646,Jerseeeey,JeanBaylor,19168,True,4121,human
226,2010-11-14 20:15:27,False,,20348,264,1137,215745990,unknown,foodolla,3388,False,3565,human
227,2014-02-09 17:42:21,True,,92466,185,214,2334131662,milan italy,2000gmw,30757,False,2382,bot
228,2009-09-16 11:55:21,False,Text me: +1 (212) 313-9547 | Official #PaulMcCartney administered by MPL | #FlamingPie Fresh out the oven: https://t.co/nahxXCZq8q,117,4072365,16,74712538,England,PaulMcCartney,5238,True,3989,human
229,2014-07-28 20:40:19,True,have been a huge Glambert fan of Adam lambert ever since 2009/10!!! and many years to come in the near future!!! I have all of his albums!!! and TOH!!! 47 yr,63716,1477,3773,2727609826,"buffalo,N.Y.",cconley723,10040,False,2213,human
230,2010-08-18 05:59:57,True,Atatürkcü demokratik laik insan insana can diyen,1260,6,198,179832300,"Ankara, Turquía",kompizan,2031,False,3654,bot
231,2014-04-03 16:39:44,False,"stories with a point of view, brought to you by condé nast",3257,53547,258,2425882104,unknown,heyiris,21218,True,2329,human
232,2015-03-13 14:53:54,True,You can find me at http://t.co/oVDli0UK1W,1,171,270,3077047801,Florida,USTAYNHEALTHY,2098,False,1985,bot
233,2013-01-27 18:56:48,False,"Curvy model + Teen advocate | I create things @foundationfrst | Ftd. in Teen Vogue, FOX26 + etc.",68230,5140,245,1125910016,"Houston, TX",kweenklarke,85256,False,2760,human
234,2010-07-28 16:11:35,False,Former U.S. Senator Al Franken of Minnesota.,221,449106,1111,171968009,unknown,SenFranken,3991,True,3674,human
235,2011-05-19 23:36:11,False,😗✌🏻,16893,1290,862,301729291,"ZN, Rio de Janeiro ",larissavvaz,19959,False,3379,human
236,2009-09-15 13:45:02,False,"I'm Me and that's all I know how to be! 
SHE...HER...MeMe!",1494,292,633,74450446,"Paducah, KY",mzjonz75,4591,False,3990,human
237,2013-07-19 02:28:56,False,Fashion & Style | O.R. Personnel 🏥 | MPH 👩🏾‍🎓〽️| Hospital Epidemiology 🦠| Public Health 📊 | X-Files 👽| #BlackinSTEM 👩🏾‍🔬 | Outdoorsy 🥾🧗🏾‍♀️⛷🚣🏾‍♂️,5030,748,830,1604847120,"Ann Arbor, MI",styledscience,4298,False,2588,human
238,2011-08-26 04:16:16,False,🦄Porn Star🌈 No Backup Twitter  alexchancexxx@gmail.com Spoil: https://t.co/iUotdHb644 Insta: @lovealexchance https://t.co/2X7jxRNK2M,57613,178618,5021,362284562,Sin City,AlexChancexxx,86501,True,3281,human
239,2013-09-01 15:47:23,True,,585,64,70,1719404058,unknown,KeithKleine,762,False,2543,bot
240,2014-04-15 02:23:06,True,"Senior SDET @RenttheRunway | Former @wework, @tumblr | dog enthusiast | #ssbm | reblogger of memes | #wholesome to the core",3123,338,986,2444756510,NYC,justcantethan,2842,False,2318,human
241,2012-05-02 06:24:32,True,,1429,3,0,568854046,unknown,UnicornGlitters,2147,False,3031,bot
242,2012-10-08 04:47:40,True,"Caribe. Magister en Administración. Especialista en Gestión Publica. Consultora: proyectos, relacionamiento entre actores y gestión del desarrollo.",6493,236,1109,867436081,"Valledupar, Colombia",Clara_Collazos,11636,False,2872,bot
243,2015-04-13 16:14:50,True,,3,11,2055,3164603961,unknown,sheallen2000,7,False,1954,bot
244,2016-09-04 18:38:30,True,OLLOW me&& ill FOLLOW back  smple as that .,54,0,0,772504122608214016,unknown,karenkefallino2,123,False,1444,human
245,2011-06-17 01:04:58,False,"well:
  generally social ''sociable'', cranky yet fun, straight forward, doesn't suffer fools gladly.... ah and BTW i'm from Palestine. http://t.co/f5fGuIhs",2411,117,193,318768709,Kuwait-Egypt,bo0z0o,1725,False,3351,human
246,2017-02-25 06:00:36,True,Day trading investing. Everything is theoretically impossible,29,0,37,835368880277159936,Arlington,gusev_sabin,242,False,1271,bot
247,2013-09-06 03:22:02,False,,4922,438,357,1733822028,"Littleton, Colorado",NickkRowell,6827,False,2539,human
248,2011-07-02 23:07:32,False,"Cuando algo se quiere, siempre se puede. http://t.co/QVd0M8ADKh",3006,284,358,328205906,unknown,MayaDimas,20257,False,3335,bot
249,2017-07-27 21:01:04,True,,120,1,0,890678446698975233,unknown,bwnyzadyqqf1714,239,False,1118,human
250,2010-11-19 05:18:30,False,"💜I write romance, deal with it. I also read & review mostly Romance. Fan Page: https://t.co/x9QWdyiBal, https://t.co/9MD93Lt0EF he/him Quèér GreyAce 🖤🌂🥄🧵🏴‍☠️",162711,434,326,217319002,NorCal,Grey_Books,56232,False,3561,human
251,2016-02-13 08:06:21,True,your beautiful dark twisted fantasy.,28751,200,314,4903929447,unknown,gaganxsingh,2465,False,1649,human
252,2017-08-07 21:06:33,True,,319,0,0,894666092710383618,unknown,lienmccoy2285,648,False,1107,human
253,2013-08-11 02:47:03,False,,0,15,49,1661470322,unknown,nory2264543481,2168,False,2565,bot
254,2009-04-02 10:15:59,True,Gazeteci,6,344912,894,28313220,"İstanbul, Türkiye",fkoru,1187,False,4157,human
255,2010-11-12 00:56:15,True,hi:),2,156882,33,214697607,Thailand,yayaurassaya,136,False,3568,human
256,2011-01-24 22:09:15,False,Creative Director  |  Co-founder of @BpkgFootball https://t.co/8OjKUFRTzG,2080,82,150,242484876,"Miami, Fl",pradaniel1982,2876,False,3494,bot
257,2015-09-07 17:08:28,True,,38,26,7,3483877814,unknown,rsm3259,5283,False,1807,bot
258,2008-12-13 00:11:19,False,"Emmy Award-Winning Journalist. Host of @NCCapTonight, Midday anchor on @SpecNewsRDU and Creator/Host of #TyingItTogetherNC podcast #ncpol #ncga",4902,9175,4701,18089641,"Raleigh, NC",TimBoyumTV,13635,True,4267,human
259,2011-06-13 00:55:51,True,"Stake - Profit - Repeat.

Top holding: $COMP #808Coin $SBIT $DVRS $PAYP",1393,7636,3732,316147373,Blockchain Network,ProgrediMan,5319,False,3355,human
260,2012-11-25 08:51:57,True,Gamer / Your favorite. Check this https://t.co/980x18JmjJ,253,18,233,969672378,unknown,m_pawe,54,False,2824,bot
261,2011-05-05 05:27:08,True,,1466,40,99,293340865,"Providence, RI",alexandspencer,2247,False,3394,bot
262,2012-01-28 00:46:32,False,,3501,162,227,476317382,Iowa,JeniBohls,1884,False,3126,human
