,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
120,True,"DIvertio0.alegre .. indo ^^ .. Chido ,,:XD muy Ablador... histosoo y, todo  lo qe tenga qe ver co lo chido ... oye zama...... :D    0.o",51,1,0,775785142761717761,True,LianeCarr3,137,False,1435,human,0.09547038327526132,0.03554006968641115,0.0,29,135,1.0,,25,107,4.28
121,False,"A Philomath, Realist, Gentleman, Positive Motivator, Geek, MSIT in Project Management, Alpha Beta Kappa. #INTJ #Bi #Scorpio♏ #Fitness #Diversity",41740,1621,2137,786179388,True,Intense_XEnergy,24209,False,2913,human,8.31067627875043,14.328870580157913,1.3183220234423196,19,144,0.43134646088344863,,19,126,6.631578947368421
122,True,x,2166,33,108,543958578,True,hecrmz,2993,False,3060,bot,0.9781045751633987,0.707843137254902,3.272727272727273,1,1,0.23404255319148937,,1,1,1.0
123,False,Award-Winning Romance Author. Genre Hopper. Avid indoorswoman. Mental health advocate. Fun Aunt. Dog lover. Small Town Famous. (she/her) #amwritingromance,23464,2237,1423,19925621,True,Jess_Bry,13448,False,4215,human,3.1905100830367736,5.566785290628707,0.6361198033080018,19,154,0.6112021857923498,,19,136,7.157894736842105
124,False,x,2784,1318800,20,18088810,True,edu,3995,True,4267,human,0.9362549800796812,0.6524490274197329,1.5165301789505612e-05,1,1,0.9999848349281933,,1,1,1.0
125,False,"Movies, Plays, Books, Music, Politics, News  (ugh, I'm generic)",17210,101,166,2426151005,True,sctrke1,12964,False,2343,human,5.533077251387111,7.345283824157064,1.6435643564356435,10,63,0.3782771535580524,,9,54,6.0
126,False,"Cali girl made in Canada ‘93 🍁 snap: KhloeTerae Insta: @Khloe Maxim, Playboy, & Sports Illustrated! 🧩Autism Advocate🦋 #TeamJames",53628,618660,2506,42213904,True,khloe,42796,True,4104,human,10.427875243664717,13.067251461988304,0.004050690201403032,19,128,0.9959656516937502,,19,110,5.7894736842105265
127,False,Catchin' speeders for like 100 years. I'm probably watchin' a #VHS or talkin' about cool animals.,57433,2504,802,358880317,True,jasonburglar,6845,True,3286,human,2.0830797321972003,17.478088861838103,0.32028753993610226,16,97,0.7574107683000605,,16,82,5.125
128,False,down to earth. out of this world. Alhamdulillah. Instagram: @thehoney215,9147,938,565,277094318,True,TheHoney215,70425,False,3424,human,20.56804906542056,2.6714369158878504,0.6023454157782516,10,72,0.6240851630073186,,10,63,6.3
129,False,IG @TheJuelzSantana #HaterGoneSuffer #Born2LoseBuilt2Win! #YallNiazKnowMe #WelcomeBack2Harlem #AP,92,1370342,693,24906723,True,thejuelzsantana,12836,True,4172,human,3.0767018216682644,0.02205177372962608,0.0005057131723321623,7,97,0.9994945424442119,,7,91,13.0
130,False,x,657,15257882,96,56631494,True,shahidkapoor,7503,True,4054,human,1.8507646768623582,0.16206216082881106,6.291830019395877e-06,1,1,0.9999937082095675,,1,1,1.0
131,False,(MAGANDA LANG ANG MAKAKARELATE)PROMOTION: DM US :),250,68745,0,611582397,True,BahayniQuotes,4857,False,2984,human,1.627680965147453,0.08378016085790885,0.0,7,50,1.0,,7,44,6.285714285714286
132,False,#BLACKPINK + #LISA,31718,445,360,2969049684,True,JessaGarciano,19427,False,2048,human,9.48583984375,15.4873046875,0.8089887640449438,3,18,0.5527950310559007,,3,16,5.333333333333333
133,False,"Official Twitter of U.S. Embassy Yerevan, Armenia",123,88005,353,119023613,True,usembarmenia,16782,True,3822,human,4.390894819466248,0.03218210361067504,0.004011135730924379,7,49,0.9960048892007515,,7,43,6.142857142857143
134,False,Former 3 time NFL All Pro now on https://t.co/K4L1ocBCQY Cofounder of @lightsoutxf MMA,33970,449322,5041,21761627,True,shawnemerriman,42659,True,4193,human,10.173861197233485,8.101597901264011,0.011219125704951016,13,86,0.9889053466061277,,13,74,5.6923076923076925
135,False,"Mi viene da vomitare.  

                                                                                
Dove sono le mie Jordan?",81967,5281,581,769392715,True,RichiMasu,106263,False,2920,human,36.391438356164386,28.070890410958903,0.11001704222685098,90,130,0.9008870692596384,,9,38,4.222222222222222
136,True,x,5282,18,636,711050934109876224,True,anotherWoWnerd,1316,False,1614,human,0.815365551425031,3.2726146220570014,35.333333333333336,1,1,0.027522935779816515,,1,1,1.0
137,False,#StarPatrol #TVPatrol @ANCAlerts #Sportstalk #Chismax @DZMMTeleradyo #DogLover #Swimmer #UPFight gretchenfullidogf@gmail.com,3783,856548,1537,38799543,True,gretsfullido,36587,False,4120,human,8.880339805825242,0.9182038834951456,0.0017944119885867458,10,124,0.9982088021582943,,10,115,11.5
138,False,HUMORISTA Y MAGO DE LAS COSAS PEQUEÑAS,1353,801138,710,253499949,True,PiedrahitaLuis,13292,True,3470,human,3.830547550432277,0.3899135446685879,0.0008862393245608123,7,38,0.9991145454001257,,7,32,4.571428571428571
139,True,Live & let live...,37283,179,801,2465466121,True,fabulush76,5610,False,2306,human,2.432784041630529,16.16782307025152,4.4748603351955305,4,18,0.1826530612244898,,4,15,3.75
140,False,Елизавета Вальдемаровна https://t.co/Mm58Cj1Tmq; https://t.co/9xXTA2VvyK; https://t.co/Z3uG2uxe8S,16629,1928000,335,319561543,True,elkasinger,18998,True,3350,human,5.671044776119403,4.963880597014925,0.0001737551867219917,5,97,0.999826274998898,,5,93,18.6
141,True,Cosplay master/Beauty. Waiting you at https://t.co/smgkZFptbe,349,21,0,2444232436,True,RobertoBattag14,60,False,2335,bot,0.02569593147751606,0.1494646680942184,0.0,6,61,1.0,,6,56,9.333333333333334
142,False,聡シャルディスタンス,24691,710,150,2346985328,True,aine_mssp,14033,False,2375,human,5.908631578947368,10.39621052631579,0.2112676056338028,1,10,0.8255813953488372,,1,10,10.0
143,False,Fashion & Style | O.R. Personnel 🏥 | MPH 👩🏾‍🎓〽️| Hospital Epidemiology 🦠| Public Health 📊 | X-Files 👽| #BlackinSTEM 👩🏾‍🔬 | Outdoorsy 🥾🧗🏾‍♀️⛷🚣🏾‍♂️,5030,748,830,1604847120,True,styledscience,4298,False,2588,human,1.660741885625966,1.9435857805255023,1.1096256684491979,24,145,0.4740177439797212,,24,122,5.083333333333333
144,False,just another papercut survivor,35712,72802,773,40898254,True,Jax,3061,True,4110,human,0.7447688564476885,8.68905109489051,0.010617840169226121,4,30,0.9894937138973836,,4,27,6.75
145,True,Live cherish and then giggle.... The exciting human being which is normally smiling and having fun. Adventurer and energetic individual,1234,0,0,708104123237998592,True,alekseyihysem,1235,False,1622,bot,0.7614056720098644,0.7607891491985204,,20,135,,,20,116,5.8
146,False,If the good die young I'm screwed because I'm fucking great.,7312,40,165,2675708408,True,Wombat_Combat95,4424,False,2218,human,1.994589720468891,3.296663660955816,4.125,11,60,0.1951219512195122,,11,50,4.545454545454546
147,True,cats are cool.,2613,15,0,711465529,True,serenalikespie,4214,False,2949,bot,1.428958969142082,0.8860630722278738,0.0,3,14,1.0,,3,12,4.0
148,False,✨the wound is the place where the light enters you. -rumi✨// Mental Health Advocate 🧠// West Michigan✋🌷// Førest Fåm⚡🌲// Human Being 👁//,7944,130,124,315623483,True,LettuceGoddess,5603,False,3356,human,1.6695470798569725,2.367103694874851,0.9538461538461539,22,136,0.5118110236220472,,22,115,5.2272727272727275
149,True,What was President Obama doing four years ago? • Unofficial account live tweeting Obama's second term in office • This Twitter bot was made by a human named Ash,0,2052,8,831720146091716608,True,ObamaLivesOn,5196,False,1281,bot,4.056206088992974,0.0,0.003898635477582846,29,160,0.996116504854369,,29,132,4.551724137931035
150,False,"💚 🅳🅸🅴 🆃🆁🆈🅸🅽🅶







































¡TE VOY A AMAR ETERNAMENTE! 25/04/19 Fefe 🖤",18260,1485,468,214705156,True,AsconaBabi,13550,False,3568,human,3.797645739910314,5.117713004484305,0.3151515151515151,10,95,0.7603686635944701,,11,46,4.181818181818182
151,False,Booking: +79251426632 PR: +79268613439,25,1079525,201,162799522,True,ANNA_SEDOKOVA,16476,True,3698,human,4.455381287182261,0.006760411032990805,0.00018619300155160834,4,38,0.9998138416598286,,4,35,8.75
152,False,Composer | He/Him/His.,6857,972,2150,2975340894,True,JonahElrod,1482,False,2046,human,0.7243401759530792,3.3514173998044967,2.211934156378601,3,22,0.3113388853299167,,3,20,6.666666666666667
153,False,"Dedicated family man, entrepreneur, builder, financial contrarian and writer.",11076,29490,195,17573691,True,tbohen,21195,False,4286,human,4.945170321978535,2.5842277181521234,0.006612410986775178,9,77,0.9934310257705912,,9,69,7.666666666666667
154,False,"Writer. Storyteller. Editor. Queer. Proud nerd. She/Her 

I write about books at https://t.co/lBF3OS6QXV",3318,103,290,315886893,True,ellekam,4537,False,3355,human,1.3523099850968703,0.9889716840536512,2.8155339805825244,13,104,0.26208651399491095,,13,90,6.923076923076923
155,True,Model / DC fan. Waiting you at https://t.co/IPITDTAMWJ,419,18,0,738481556914884608,True,Aich1974,80,False,1538,bot,0.05201560468140442,0.27243172951885564,0.0,8,54,1.0,,8,47,5.875
156,False,x,39513,2002,1908,2871008877,True,techphix,51565,False,2108,bot,24.46157495256167,18.74430740037951,0.9530469530469531,1,1,0.5120204603580563,,1,1,1.0
157,False,"MC. Writer of Black and Yellow. Owner/Executive Chef, Nobu. Architect of Falling Water and Burj Khalifa.",17654,24444,1573,130286723,True,austintylerro,9160,True,3787,human,2.4188011618695535,4.66173752310536,0.06435117002127311,16,104,0.9395395318445632,,16,89,5.5625
158,True,The Amazon Store contain electronic and gadget also it reiew o refrene before you buy,132,0,0,843798888481927168,True,xqoqkkxjbcvvt21,251,False,1247,human,0.2012830793905373,0.10585404971932638,,15,85,,,15,71,4.733333333333333
159,False,"Flooring store providing carpet, hardwood, laminate, tile, vinyl to our friends and neighbors in our town, the surrounding communities and beyond!",1,93,233,557842655,True,DMInteriorsFA,3733,False,3043,human,1.2267499178442327,0.00032862306933946765,2.5053763440860215,21,146,0.2852760736196319,,21,126,6.0
160,True,prolly somewhere dabbin,3850,390,0,351799946,True,mrBrehm860,26143,False,3297,bot,7.929329693660904,1.167728237791932,0.0,3,23,1.0,,3,21,7.0
161,False,"A rose that grew from concrete. Baltimore grown #mestiza 🇵🇭 Morning radio host 5a-10a on @magic1021fm Athens, GA  FB: Alichia Angeles Cruz",1519,3699,1981,107481236,True,acruzlive,18482,False,3861,human,4.7868427868427865,0.39342139342139343,0.5355501486888348,23,138,0.6512323943661972,,22,116,5.2727272727272725
162,False,                ˗ˏˋ 🤴@sakatandao ˊˎ˗,15607,473,185,632822483,True,miyugoroo,73213,False,2960,bot,24.73412162162162,5.272635135135135,0.39112050739957716,19,82,0.7188449848024316,,19,64,3.3684210526315788
163,False,x,497,12,48,202122581,True,govindps,725,False,3598,bot,0.20150083379655365,0.13813229571984437,4.0,1,1,0.2,,1,1,1.0
164,False,"I'm Paul. He/They. A piece of clothing that cries and laughs and worries about you.
Valid only at participating locations.",8536,152,659,848036460,True,paulnutwalnut,4124,False,2883,human,1.430454387790496,2.9608047173083594,4.3355263157894735,19,122,0.187422934648582,,20,103,5.15
165,False,Commissioner/Follower,20877,8,265,265814650,True,DJC113Live,807,False,3446,bot,0.2341845618107951,6.058328496807893,33.125,1,21,0.029304029304029304,,1,21,21.0
166,True,snapchat: christinebaril,60,404,0,818423798,True,christinebaril,68,False,2898,bot,0.023464458247066944,0.020703933747412008,0.0,2,24,1.0,,2,23,11.5
167,True,You want me? 🔥🔥🔥 https://t.co/JDU0yi1OnY,160,8,0,400825292,True,rldrmsdl,8,False,3216,bot,0.0024875621890547263,0.04975124378109453,0.0,5,40,1.0,,5,36,7.2
168,True,x,3,384676,26,44570946,True,MrTeller,6597,True,4094,human,1.6113825109916953,0.0007327796775769418,6.758934791876801e-05,1,1,0.9999324152200925,,1,1,1.0
169,True,will give you shoutoutsif you ask. you need to ask! and i will follow you ad you don't have to follow meee!!,80,2,0,772262928795992064,True,Mcray_Smasher,200,False,1445,human,0.1384083044982699,0.05536332179930796,0.0,22,108,1.0,,22,87,3.9545454545454546
170,True,OLLOW me&& ill FOLLOW back  smple as that .,54,0,0,772504122608214016,True,karenkefallino2,123,False,1444,human,0.08518005540166206,0.037396121883656507,,10,43,,,9,34,3.7777777777777777
171,False,A real chill dude. That bangs to dubstep.,130,5,0,231218407,True,NewYorkS0ul,144,False,3522,bot,0.04088586030664395,0.03691084611016468,0.0,8,41,1.0,,8,34,4.25
172,True,justınbibr,62,1,0,772293092900614145,True,RadarArthurschm,175,False,1445,human,0.12110726643598616,0.042906574394463666,0.0,1,10,1.0,,1,10,10.0
173,False,"Best-Selling Author: ""Birth of a Salesman"" series. Christian. Lucky Husband & Dad. Cape Girardeau native. Top Microsoft Sales Leader. Aston Martin driver.",4864,283437,310783,163582516,True,cvheady007,37347,False,3696,human,10.104707792207792,1.316017316017316,1.0964799937905072,22,154,0.47699000370233247,,22,133,6.045454545454546
174,True,x,34,0,0,276562720,True,Preggoluffa,37,False,3425,bot,0.010802919708029197,0.009927007299270074,,1,1,,,1,1,1.0
175,True,x,585,64,70,1719404058,True,KeithKleine,762,False,2543,bot,0.29964608729846637,0.2300432559968541,1.09375,1,1,0.47761194029850745,,1,1,1.0
176,False,#prediabetic #T2D #Habits #InsulinResistance #LCHF #Wellness #Interviews #Metabolism #Epigenetics #Diabetes  #80/20 #mTOR  #Fit #IF #Longevity 😀#Family,8356,1980,2288,2291670331,True,Metabolic_Man,13630,False,2408,human,5.660299003322259,3.4700996677740865,1.1555555555555554,18,151,0.4639175257731959,,16,134,8.375
177,False,"A vibrant and growing network of cross-sector marine stakeholders, increasing capacity, collaborative impact and application of marine research.",124,324,463,3014398348,True,MKEN_UEA,877,False,2023,bot,0.43351458230350964,0.06129510627780524,1.4290123456790123,18,144,0.41168996188055906,,18,127,7.055555555555555
178,True,x,59,1,0,875835223480557568,True,mxoeqjnahhoq101,279,False,1159,bot,0.24072476272648835,0.05090595340811044,0.0,1,1,1.0,,1,1,1.0
179,False,"Marketing Director-Pink Dolphin Art is my life.... CREATOR OF CLAYCANDY.. #TEAMKEEPITLIT CO CAPTAIN BIN MAKIN CHAINS SINCE 07 Hayward,CA",150,13207,8415,144450196,True,Jerm_Jilla,23055,False,3748,human,6.15128068303095,0.040021344717182494,0.6371621110017415,19,136,0.6108130607714365,,19,118,6.2105263157894735
180,True,x,1612,25,0,885524240,True,Live_Love_JC,2322,False,2863,bot,0.8110373733845616,0.5630457561997905,0.0,1,1,1.0,,1,1,1.0
181,False,x,2298,293,546,123997878,True,tedmed48,3778,False,3807,bot,0.9923824533753611,0.6036249014972419,1.863481228668942,1,1,0.3492252681764005,,1,1,1.0
182,True,x,4367,240,189,2984510759,True,rosafiore13,10414,False,2039,bot,5.107405590975969,2.1417361451692005,0.7875,1,1,0.5594405594405595,,1,1,1.0
183,True,Come to me 💝💝💝 https://t.co/louPiKBWfc,125,3,0,721944734,True,effort7879,19,False,2944,bot,0.006453804347826087,0.042459239130434784,0.0,5,38,1.0,,5,34,6.8
184,True,x,1375,4,0,35922689,True,BloodMoney23,2007,False,4131,bot,0.485838779956427,0.3328491890583394,0.0,1,1,1.0,,1,1,1.0
185,False,Ridiculous library adventures inspired by Two-Fisted Library Stories!  Follow if you want to be mentioned/DM if you want it to stop.  Made by @MidniteLibrary,2513,886,941,781941661848875008,True,2fistedstories,26111,False,1418,bot,18.413963328631876,1.7722143864598026,1.062076749435666,26,157,0.4849480021893815,,24,132,5.5
186,False,x,1,166,89,123214345,True,bestseotoolco,12497,False,3809,bot,3.280913625623523,0.00026253609871357313,0.536144578313253,1,1,0.6509803921568628,,1,1,1.0
187,True,📱TEXME: +1 (808) 201-0695📱 📧.Email:KalaniBallFree@gmail.com,29933,1374873,832935,403179950,True,KalaniBallFree,54859,True,3213,bot,17.074074074074073,9.316215375038905,0.6058268654632101,5,59,0.6227321397512827,,5,55,11.0
188,False,"Feminist. Muslim. Anthropologist. (not necessarily in that order).  Drugs of choice: books, music, and food.",2119,28,40,3337625362,True,RoonilWazlib02,7300,False,1886,human,3.870625662778367,1.123541887592789,1.4285714285714286,16,108,0.4117647058823529,,15,93,6.2
189,False,x,66514,193258,1318,39330733,True,DevonESawa,72118,True,4117,human,17.517124119504494,16.155938790381345,0.006819898788148485,1,1,0.9932262971795083,,1,1,1.0
190,True,Black lives matter,15848,40,319,958334130827284481,True,d0thathockey,3730,False,931,human,4.006444683136412,17.022556390977442,7.975,3,18,0.11142061281337047,,3,16,5.333333333333333
191,False,x,4176,74,68,109057836,True,Dava_trenae,7040,False,3856,human,1.8257261410788381,1.0829875518672198,0.918918918918919,1,1,0.5211267605633803,,1,1,1.0
192,False,Eastern University '20//Jeremiah 29:11//,5253,210,919,137372452,True,lmk7796,11849,False,3767,human,3.145473851871516,1.3944783647464827,4.376190476190477,4,40,0.18600531443755536,,4,37,9.25
193,False,visual / movement / sound / fashion / design,58202,767,747,147071780,True,axgqz,23002,False,3741,human,6.148623362737236,15.55787222667736,0.9739243807040417,9,44,0.5066050198150595,,9,36,4.0
194,False,x,60628,673,629,489953461,True,eab_navi,16769,False,3111,human,5.390228222436516,19.48826743812279,0.9346210995542348,1,1,0.5168970814132104,,1,1,1.0
195,False,your mf girl,14811,311,323,863765552,True,maggie_rose505,19908,False,2874,bot,6.926931106471816,5.153444676409186,1.0385852090032155,3,12,0.49053627760252366,,3,10,3.3333333333333335
