created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
2012-07-11 11:40:37,False,                ˗ˏˋ 🤴@sakatandao ˊˎ˗,15607,473,185,632822483,unknown,miyugoroo,73213,False,2960,bot
2010-10-13 10:39:13,False,,497,12,48,202122581,Jaipur,govindps,725,False,3598,bot
2012-09-26 20:08:57,False,"I'm Paul. He/They. A piece of clothing that cries and laughs and worries about you.
Valid only at participating locations.",8536,152,659,848036460,"Syracuse, NY",paulnutwalnut,4124,False,2883,human
2011-03-14 05:28:13,False,Commissioner/Follower,20877,8,265,265814650,US,DJC113Live,807,False,3446,bot
2012-09-11 23:38:47,True,snapchat: christinebaril,60,404,0,818423798,unknown,christinebaril,68,False,2898,bot
2011-10-29 16:45:17,True,You want me? 🔥🔥🔥 https://t.co/JDU0yi1OnY,160,8,0,400825292,unknown,rldrmsdl,8,False,3216,bot
2009-06-04 07:54:44,True,,3,384676,26,44570946,unknown,MrTeller,6597,True,4094,human
2016-09-04 02:40:04,True,will give you shoutoutsif you ask. you need to ask! and i will follow you ad you don't have to follow meee!!,80,2,0,772262928795992064,unknown,Mcray_Smasher,200,False,1445,human
2016-09-04 18:38:30,True,OLLOW me&& ill FOLLOW back  smple as that .,54,0,0,772504122608214016,unknown,karenkefallino2,123,False,1444,human
2010-12-27 23:06:18,False,A real chill dude. That bangs to dubstep.,130,5,0,231218407,New York ,NewYorkS0ul,144,False,3522,bot
2016-09-04 04:39:56,True,justınbibr,62,1,0,772293092900614145,unknown,RadarArthurschm,175,False,1445,human
2010-07-06 19:52:21,False,"Best-Selling Author: ""Birth of a Salesman"" series. Christian. Lucky Husband & Dad. Cape Girardeau native. Top Microsoft Sales Leader. Aston Martin driver.",4864,283437,310783,163582516,"ST. LOUIS, MO",cvheady007,37347,False,3696,human
2011-04-03 16:27:15,True,,34,0,0,276562720,unknown,Preggoluffa,37,False,3425,bot
2013-09-01 15:47:23,True,,585,64,70,1719404058,unknown,KeithKleine,762,False,2543,bot
2014-01-14 20:35:26,False,#prediabetic #T2D #Habits #InsulinResistance #LCHF #Wellness #Interviews #Metabolism #Epigenetics #Diabetes  #80/20 #mTOR  #Fit #IF #Longevity 😀#Family,8356,1980,2288,2291670331,80/20   Spain  +  USA & beyond,Metabolic_Man,13630,False,2408,human
2015-02-03 12:11:26,False,"A vibrant and growing network of cross-sector marine stakeholders, increasing capacity, collaborative impact and application of marine research.",124,324,463,3014398348,"Norwich, UK",MKEN_UEA,877,False,2023,bot
2017-06-16 21:59:24,True,,59,1,0,875835223480557568,unknown,mxoeqjnahhoq101,279,False,1159,bot
2010-05-16 09:45:55,False,"Marketing Director-Pink Dolphin Art is my life.... CREATOR OF CLAYCANDY.. #TEAMKEEPITLIT CO CAPTAIN BIN MAKIN CHAINS SINCE 07 Hayward,CA",150,13207,8415,144450196,"Hayward, CA",Jerm_Jilla,23055,False,3748,human
2012-10-16 23:12:24,True,,1612,25,0,885524240,unknown,Live_Love_JC,2322,False,2863,bot
2010-03-17 22:39:26,False,,2298,293,546,123997878,cardiff wales,tedmed48,3778,False,3807,bot
2015-01-18 19:21:14,True,,4367,240,189,2984510759,unknown,rosafiore13,10414,False,2039,bot
2012-07-28 10:39:50,True,Come to me 💝💝💝 https://t.co/louPiKBWfc,125,3,0,721944734,unknown,effort7879,19,False,2944,bot
2009-04-28 00:27:51,True,,1375,4,0,35922689,atl ga,BloodMoney23,2007,False,4131,bot
2016-09-30 19:39:54,False,Ridiculous library adventures inspired by Two-Fisted Library Stories!  Follow if you want to be mentioned/DM if you want it to stop.  Made by @MidniteLibrary,2513,886,941,781941661848875008,https://cheapbotsdonequick.com/source/2fistedstories,2fistedstories,26111,False,1418,bot
2010-03-15 10:57:14,False,,1,166,89,123214345,Internet,bestseotoolco,12497,False,3809,bot
2011-11-02 04:01:58,True,📱TEXME: +1 (808) 201-0695📱 📧.Email:KalaniBallFree@gmail.com,29933,1374873,832935,403179950,Snapchat: KalaniBallFree,KalaniBallFree,54859,True,3213,bot
2015-06-20 20:02:14,False,"Feminist. Muslim. Anthropologist. (not necessarily in that order).  Drugs of choice: books, music, and food.",2119,28,40,3337625362,unknown,RoonilWazlib02,7300,False,1886,human
2009-05-11 20:15:14,False,,66514,193258,1318,39330733,L.A. CA,DevonESawa,72118,True,4117,human
2018-01-30 13:40:36,True,Black lives matter,15848,40,319,958334130827284481,unknown,d0thathockey,3730,False,931,human
2010-01-27 21:08:30,False,,4176,74,68,109057836,unknown,Dava_trenae,7040,False,3856,human
2010-04-26 15:25:00,False,Eastern University '20//Jeremiah 29:11//,5253,210,919,137372452,"Pennsylvania, USA",lmk7796,11849,False,3767,human
2010-05-23 04:10:53,False,visual / movement / sound / fashion / design,58202,767,747,147071780,LV,axgqz,23002,False,3741,human
2012-02-12 02:39:33,False,,60628,673,629,489953461,"California, USA",eab_navi,16769,False,3111,human
2012-10-05 22:29:02,False,your mf girl,14811,311,323,863765552,"Carmel, IN",maggie_rose505,19908,False,2874,bot
2012-12-04 08:06:46,True,,999,80,693,988288998,"Portland, OR",BoozerBill,1478,False,2815,bot
2009-06-30 15:51:52,False,Em busca do meu equilíbrio bio-psico-espiritual✨ Mãe adotiva do Pluft 🐶 Vegetariana e natureba🌱Sagittarius & Acquarius☀️Love rock n’ roll 🎸,2094,233897,270,52430724,Rio de Janeiro / Brasil ,ellen_jabour,17814,False,4067,human
2009-12-28 06:37:13,True,,1477,19,0,99881991,中国福建南平,linxigol,2159,False,3887,bot
2015-08-11 08:40:31,True,new twit,1246,51,871,3312192048,unknown,SaraNaller,1111,False,1835,human
2011-09-09 22:26:19,False,Ride or die!!!,2147,250,1563,370940248,"Lansing, MI",Dougie657,4667,False,3266,bot
2008-12-13 02:32:20,False,"🎵 Symptoms
💄 @illuminatebyAT
🐶 Ziggy Stardust French
🎥 #CarolsSecondAct #MerryHappyWhatever",6650,12752076,229,18091904,unknown,ashleytisdale,10454,True,4267,human
2015-03-13 19:32:22,False,"""I'm a descendant of a KING, tell them bitches that it's crown time"" booking:artahers@gmail.com #DOEnation 🙏🏾R.I.H Deana🙏🏾",57974,655,602,3077835414,"Chicago, IL",DOENATION_CEO,22995,False,1985,human
2010-04-13 02:57:31,True,,1542,5,26,132385773,Hong Kong,sashacai,2205,False,3781,bot
2011-08-24 22:00:22,False,'Splainer on @Artsplained // Writer for @What_Now_LA and @730_DC // Author of DC by Metro: A History & Guide: https://t.co/kM79T1mw1y // Previously: @VoxMediaInc,8132,2497,689,361504553,unknown,goldchainam,8636,True,3282,human
2008-06-23 19:22:07,False,Sikh | Restaurateur | Forbes World Traveller | World’s most followed full-beard Sikh on Twitter | Awarded Jewels of Punjab by Ex-PM Dr. Manmohan Singh |,27265,1463302,1473166,15210670,"Punjab, India",SinghLions,31354,True,4439,bot
2012-02-19 20:37:16,False,"Philly-born, Chicago-based freelance storyteller. Asst. Engagement Editor @14eastmag. Board @spjonadepaul. @CHIdocumenters stan. she/her. DM for Signal.",13140,4625,1232,497288416,"Chicago, IL",delvecchiograce,4040,False,3103,human
2008-09-12 14:57:47,False,"Husband, CFP® Professional, Financial Planner/Founder of @PlanWithClarity, Large Format Photographer, Cheap Audiophile, Concept 2 Erg Fan, Craft Beer & BBQ Geek",27,914,332,16257347,"Atlanta, GA",MarkSinderson,6070,False,4358,bot
2009-08-21 15:33:37,False,Periodista y conductora. Contrataciones y publicidad: alex.7eyssautier@hotmail.com,29383,462919,1355,67635391,unknown,anamaalvarado,66868,True,4015,human
2009-05-07 22:59:38,False,"Super Model | Host | TV Personality | Actress | Get Your Fab Workout TODAY For Inquiries, toccaraassistant@gmail.com",12,97644,737,38540936,unknown,iamTOCCARA,4548,True,4121,human
2012-05-06 16:25:24,True,,564,24,57,572785000,unknown,a80guglielmi,741,False,3026,bot
2018-02-01 01:24:42,True,Do you like it slowly? Come in! 🍒🍒🍒 https://t.co/4NO47QVDjk,65,4,117,958873710391447553,unknown,JohnBran16,18,False,930,bot
2011-11-06 22:32:58,False,"Fangirl de día, actriz porno de noche. One Direction es mi todo.",231,884,0,406590542,Paradise,narniall,10915,False,3208,bot
2010-11-03 16:13:42,True,,2117,12,25,211560100,unknown,juantorrealva,2989,False,3576,bot
2011-05-05 05:27:08,True,,1466,40,99,293340865,"Providence, RI",alexandspencer,2247,False,3394,bot
2016-12-06 09:28:23,False,Artist • Writer • Crafter • Twitch Affiliate • TTRPGs • Vidja Games• She/Her • 31 • I love animals and talking about mental health.,34962,225,880,806067753505460225,Texas,kryhs_v,8606,False,1352,human
2016-09-23 20:29:16,False,im a bot what explores fields of flowers - by @Objelisks,10,775,0,779417371282776064,unknown,wildflowersbot,20375,False,1425,bot
2011-02-10 22:48:16,True,,57,3,0,250350611,unknown,moody2002ke,95,False,3477,human
2010-02-23 06:30:40,False,Retired accountant|arsenal|logistics|Your car hire plug,114,371,199,116663132,"Nairobi,Kenya",AntonnioM_,77877,False,3830,human
2015-11-23 01:26:24,True,Blogger \ Fitness. Waiting you at https://t.co/xYvUS9Z6W0,374,37,29,4328785158,unknown,616086499Yyn,85,False,1731,bot
2011-01-30 22:35:05,True,How do you like me? 💖💖💖 https://t.co/jkkVBpVIs5,581,54,0,245112920,unknown,Shirtikvahed,134,False,3488,bot
2015-02-06 12:50:15,True,"Interests - people, music, business, geopolitics, economy, science, environment, history and silly stuff... This is me.",136918,1350,1463,3011254314,"Brisbane, QLD, Australia",ItsStillMefa,105603,False,2020,human
2013-09-14 03:31:15,False,,3129,21,157,1862538146,"Sao Paulo, Brasil",helio3008,619,False,2531,bot
2009-08-21 15:39:21,True,,1995,22,67,67636824,"ÜT: 41.058537,-81.485643",relevantj,2899,False,4015,bot
2011-05-23 22:29:11,False,"THE WORLD FAMOUS FRUIT LOOP LAS VEGAS! We are a diverse cross section of GAY/STRAIGHT nightclubs, bars, restaurants and more! Everything from PUNK ROCK to DRAG!",2362,424,0,304088468,"Las Vegas, NV",fruitlooplv,8028,False,3375,bot
2011-10-19 00:45:50,False,We have been serving girls ages 6 to 18 for over 16 years with providing programs. All #PowerGirls Welcome to our world! #STEM #Leadership,1084,479,487,393743257,"Greensboro, NC",PowerGirlsNC,3755,False,3227,human
2013-10-31 16:21:41,True,I teach earthlings. All my tweets are my own thoughts and opinions with a bit of sarcasm.,6184,704,598,2166882457,unknown,TheOnlyMsV,5675,False,2483,human
2018-01-04 21:55:49,False,I tweet historical newspapers 🗞️from the Chronicling America archive at the @librarycongress.     Created by @whaleandpetunia,5,197,7,949036672741793793,"Washington, DC",newspaperbot,14599,False,957,bot
2013-07-23 04:00:37,True,,904,43,48,1614290886,unknown,mmtare,1348,False,2584,human
2009-11-07 02:07:20,False,muisic . IG @ nate.huff,4864,1530,772,88089846,"Los Angeles, CA",natehuffx,21567,False,3938,human
2014-12-26 01:00:01,True,belly,34831,34,30,2941589266,East,crimibility,84195,False,2063,human
2009-06-05 05:27:29,False,if you tolerate this your children will be next • she/her,570,103,168,44829395,"New York, NY",fmagoo,1934,False,4093,human
2015-02-14 21:12:12,True,headed back to whale island| Instagram:Fusionboydev,16988,381,593,3020165893,IDK,DeplorableDev,11763,False,2012,human
2017-07-27 21:09:22,True,"Добрая,весёлая ,люблю катать на доскеобожаю суши,слушаю узыкуи смотрю ужастики)))",142,1,0,890680536821256192,unknown,ssjzldyeahsds71,248,False,1118,human
2009-04-23 13:23:03,False,your favorite artist | IG: @SueTsai,2171,34557,423,34609754,NYC,SueTsai,26343,True,4135,human
2014-07-17 04:39:16,True,I'm a licensed Master Barber with over 9 years of experience giving clients the look that they WANT!!  I run a station at Elite Cuts Barbershop.,1191,23,99,2652904381,"Jonesboro, GA",EmoDaBarber,1800,False,2225,bot
2009-08-04 00:03:56,True,,2099,22,43,62661530,unknown,candymanat,2868,False,4033,bot
2012-03-13 13:19:31,True,,289,26,206,523247729,unknown,francoliu21,4744,False,3080,bot
2008-04-17 21:48:16,False,"Un dia nací y no me a pasado nada destacable hasta el momento... bueno si, un dia me encontre 1000 pesetas",1188,44,81,14426212,unknown,entrena,515,False,4506,human
2012-07-01 01:46:23,True,"Designer, loves to sew...even by hand, empty-nester mother of college girls, wife and I live in the Highlands of the Blue Ridge Mountains.",1898,11,257,623388393,unknown,CatherineOCon15,2236,False,2971,bot
2016-07-27 19:26:00,False,"Shamelessly in love with my wife, MN, and Business.  Proud mom. Feminist. Mammogram enthusiast. she/her/mamma z  #Midwestpantry",12725,51,432,758382951532859393,"Minneapolis, MN",GlassZoie,1591,False,1483,human
2017-09-21 06:30:40,True,Happily Married! 💕 Welcome to our world! 🌎 Check out our channel! 👇 Follow us on Instagram - adamnikki6100  #youtubers #youtubercouple,9,418,2722,910753124268281856,"South Carolina, USA",AdamNikki2,119,False,1063,bot
2017-09-27 13:13:04,True,,27,35,109,913028718377005056,unknown,Chev_Chelios7,97,False,1056,bot
2009-04-10 03:19:07,True,,343,3,0,30147163,FFB ar,jef2195,557,False,4149,bot
2009-03-21 16:35:02,False,"Personal trainer. Training to improve the lives of others both mentally and physically. No pain, no gain! #Resist 🏳️‍🌈",2863,167,243,25693507,"Los Angeles, CA 🇺🇸🇦🇲🇨🇾",LATrainer4U,1975,False,4168,human
2009-10-11 06:05:07,False,Instagram: bryanmouque 🧭 ❤️C❤️,3851,896181,785,81530160,México,bryanmouque,3876,True,3965,human
2010-09-19 03:02:54,False,BLM • JUSTICE FOR #ElijahMcClain ❤️,5697,531,340,192422813,unknown,LinaMurrey12,10200,False,3622,human
2009-12-14 10:50:35,False,"The hub for digital professionals & entrepreneurs to connect & learn | ملتقى محترفي القطاع الرقمي وروّاد الأعمال

Download our last report:",5574,169753,2790,96738962,Middle East & North Africa,ArabNetME,23140,True,3901,human
2009-08-20 18:07:26,False,,2119,77,357,67378896,"Los Angeles, CA",MonicaHuffman,316,False,4016,human
2010-04-26 15:08:55,False,Our firm specializes in helping small businesses and individuals with their accounting needs.,2205,49,22,137367585,"New Jersey, Mt Laurel",marc_wasserman,3155,False,3767,bot
2014-07-11 17:51:56,True,I am hilarious and you will quote everything I say. ***My opinions & thoughts are that of my own so just saying; Han shot first***,58987,121,420,2617776859,SoCal,Ha_Rudy1,7857,False,2230,human
2017-06-22 23:14:09,False,I am a bot. I post selections from Lovecraft. Every time I post something offensive I donate $5 to https://t.co/lhHFUO6NvZ,22,223,2,878028362589118464,"Providence, RI",lovebotcraft,13820,False,1153,bot
2008-07-17 23:28:40,False,"Acquisitions Editor, Author, Communications Expert, Information Marketer. I love to help writers. Let me know how I can help YOU! terry@terrywhalin.com",2130,200894,198748,15475578,"Highlands Ranch, Colorado",terrywhalin,55110,False,4415,human
2010-09-10 03:50:35,False,#OperationGridlock #MichiganStrong #StandUpMichigan RTs do not equal endorsements,50831,884,1500,189009947,"Michigan, USA",kvandry,29221,False,3631,human
2011-09-19 13:10:02,False,"Daughter of Heroes! Mother of Dragons! Wife of a living legend! Proudly African! Kickass CA(SA), Womandla✊🏾",564,146,272,376183647,"Johannesburg, South Africa",SheIsChuchu,692,False,3256,human
2011-03-15 02:34:39,False,"Strength and conditioning coach at Wes-del high school... I have dreams to own my own training facility... I've got a 5yr old lab/husky mix, he's awesome",2608,439,317,266344843,"Muncie, IN",bvanmatre29,3659,False,3445,human
2014-06-27 04:37:56,False,St.   High Alumni | 2014 State Champs,1185,10,0,2590771538,"Fort Worth, Texas",TheDrakeMorirz,1268,False,2245,bot
2009-03-14 15:33:15,False,"German Momma Bear to Tony🖌24, Aaron 🥁 18 & my furbaby Xena 🐕 1💕 Honesty & Loyalty are my mottos!  Books📚 & Music 🎶 speaks to my soul! Single & Happy!",18840,350,1775,24383198,"Basehor, KS",lemlamora,10486,False,4175,human
2011-05-03 21:08:05,False,,3,120,0,292559186,unknown,TayrlaneF,897,False,3395,human
2016-01-25 02:57:09,True,A bot telling you to go outside ~ Updates twice a day at random times ~ Run by @Azilipe,19,8,0,4810350176,Outside,GoOutsideBot,2470,False,1668,bot
2009-05-03 20:29:30,False,Twitter oficial del Gobierno de la Ciudad Autónoma de Buenos Aires,0,1885637,115,37494271,"Buenos Aires, Argentina",gcba,18232,True,4125,human
2009-09-15 13:45:02,False,"I'm Me and that's all I know how to be! 
SHE...HER...MeMe!",1494,292,633,74450446,"Paducah, KY",mzjonz75,4591,False,3990,human
2017-07-27 20:40:49,True,"занимаюсь тетром , играю в ваебол, сижу в кантакте и одоклассниках,люблю собак!",133,0,0,890673349818548224,unknown,nogkgosem2227,260,False,1118,human
2013-05-24 03:09:56,True,Just a little blue canoe in a big sea of red. 🐶 💕,3301,14,109,1453070640,JoMo,TuckerAng,2272,False,2644,human
2011-03-29 23:25:37,True,,1075,2,0,274212548,unknown,feeeeeelickss,1596,False,3430,bot
2009-01-05 02:04:53,False,"Principal Dancer with San Francisco Ballet. Guest with ABT, Mariinsky, Bolshoi, La Scala and Tokyo Ballets. Former dancer with ENB and Royal Ballet.",1730,184976,1131,18619979,San Francisco,balletrusse,4721,True,4244,human
2012-01-15 01:34:46,False,"6 member band, country/contemporary/worship, original songs, youth-oriented, followers of Jesus. Unsigned. Follow lead singer/songwriter, @mattfrankmusic",13,449,0,464260842,"Russell Springs, KY",WeAreNorthBound,298,False,3139,human
2010-03-15 10:26:39,True,"Christian,son,brother,cousin,nephew,husband,father,friend,writer,loverofbeauty,creativity,originality",2378,41,341,123209023,Oklahoma,MrDesBrown,3453,False,3810,bot
